no.,name,ra,dec,class,visual_flag,visual_class,single_epoch
3250,J151921.41-195939.29,229.8392083,-19.99424722,NON-DETECTION,0,,
3251,J152004.80-204504.68,230.02,-20.7513,COMPACT,0,,
3252,J152034.39+652308.00,230.1432917,65.38555556,COMPACT,0,,
3253,J152037.55+014002.58,230.1564583,1.667383333,COMPACT,0,,
3254,J152048.52+210620.30,230.2021667,21.10563889,COMPACT,0,,
3255,J152050.12+684250.62,230.2088333,68.71406111,COMPACT,0,,
3256,J152055.55+224246.66,230.2314583,22.71296111,COMPACT,0,,
3257,J152110.68+104054.39,230.2945,10.681775,COMPACT,0,,
3258,J152123.04+554518.47,230.346,55.75513056,COMPACT,0,,
3259,J152145.21-213455.65,230.438375,-21.582125,NON-DETECTION,0,,
3260,J152147.09+090640.63,230.4462083,9.111286111,COMPACT,0,,
3261,J152152.72-283331.52,230.4696667,-28.55875556,COMPACT,0,,
3262,J152202.09+271905.45,230.5087083,27.31818056,COMPACT,0,,
3263,J152204.58+541538.34,230.5190833,54.26065,COMPACT,0,,
3264,J152207.15+380553.18,230.5297917,38.09810556,COMPACT,0,,
3265,J152211.34+273500.69,230.54725,27.583525,COMPACT,0,,
3266,J152212.00+355453.93,230.55,35.91498056,COMPACT_offset,0,,
3267,J152214.84+580216.03,230.5618333,58.03778611,COMPACT,0,,
3268,J152215.32+345027.26,230.5638333,34.84090556,COMPACT,0,,
3269,J152220.10+145145.31,230.58375,14.86258611,COMPACT,0,,
3270,J152224.88+084709.70,230.6036667,8.786027778,COMPACT,0,,
3271,J152233.16+440027.93,230.6381667,44.00775833,COMPACT,0,,
3272,J152240.37+413913.83,230.6682083,41.65384167,COMPACT_offset,0,,
3273,J152244.16+531623.87,230.684,53.27329722,COMPACT,0,,
3274,J152246.45+524128.57,230.6935417,52.69126944,COMPACT,0,,
3275,J152249.68+003207.55,230.707,0.5354305556,NON-DETECTION,0,,
3276,J152252.27+044000.65,230.7177917,4.666847222,COMPACT,0,,EP02
3277,J152254.79+160153.77,230.7282917,16.03160278,COMPACT,0,,
3278,J152258.37+451725.98,230.7432083,45.29055,COMPACT,0,,
3279,J152303.41+490749.44,230.7642083,49.1304,COMPACT,0,,
3280,J152313.22+033733.66,230.8050833,3.626016667,COMPACT,0,,
3281,J152315.58-384119.89,230.8149167,-38.68885833,NON-DETECTION,0,,
3282,J152315.70+465934.20,230.8154167,46.99283333,COMPACT,0,,
3283,J152401.44+083325.44,231.006,8.557066667,COMPACT,0,,
3284,J152401.80+471842.85,231.0075,47.31190278,COMPACT,0,,
3285,J152408.67+001215.72,231.036125,0.2043666667,COMPACT,0,,
3286,J152417.55+654118.28,231.073125,65.68841111,COMPACT,0,,
3287,J152425.65+542310.75,231.106875,54.38631944,NON-DETECTION,0,,
3288,J152451.45-200117.86,231.214375,-20.02162778,NON-DETECTION,0,,
3289,J152506.26-044427.94,231.2760833,-4.741094444,COMPACT,0,,
3290,J152507.69+215343.14,231.2820417,21.89531667,COMPACT,0,,
3291,J152514.82+204151.77,231.31175,20.69771389,COMPACT_offset,0,,
3292,J152527.16+410801.28,231.3631667,41.13368889,COMPACT,0,,
3293,J152536.45+051725.07,231.401875,5.290297222,COMPACT,0,,
3294,J152541.50+155344.60,231.4229167,15.89572222,COMPACT,0,,
3295,J152546.93+102515.16,231.4455417,10.42087778,COMPACT,0,,
3296,J152553.20+283054.15,231.4716667,28.51504167,COMPACT,0,,
3297,J152601.31+145140.26,231.5054583,14.86118333,COMPACT,0,,
3298,J152603.18-083146.50,231.51325,-8.529583333,COMPACT,0,,
3299,J152603.84+740521.23,231.516,74.08923056,COMPACT,0,,
3300,J152623.71+462110.54,231.5987917,46.35292778,COMPACT,0,,
3301,J152624.86-070223.73,231.6035833,-7.039925,COMPACT,0,,
3302,J152636.57+160008.04,231.652375,16.00223333,NON-DETECTION,0,,
3303,J152646.68-153026.46,231.6945,-15.50735,COMPACT,0,,
3304,J152650.37-233623.48,231.709875,-23.60652222,COMPACT,0,,
3305,J152701.22+174344.39,231.7550833,17.72899722,COMPACT,0,,
3306,J152707.28+285252.68,231.7803333,28.8813,COMPACT,0,,
3307,J152728.75+860617.53,231.8697917,86.10486944,COMPACT,0,,
3308,J152739.37+461752.84,231.9140417,46.29801111,COMPACT,0,,
3309,J152742.04+363723.70,231.9251667,36.62325,COMPACT_D,0,,
3310,J152748.40+642112.87,231.9516667,64.353575,COMPACT,0,,
3311,J152752.63+195457.42,231.9692917,19.91595,COMPACT,0,,
3312,J152822.21+344649.22,232.0925417,34.78033889,COMPACT,0,,
3313,J152825.67+402954.23,232.1069583,40.49839722,NON-DETECTION,0,,
3314,J152825.82+203852.11,232.1075833,20.64780833,VISUAL NEEDED,1,COMPACT,
3315,J152840.35+244347.84,232.168125,24.72995556,NON-DETECTION,0,,
3316,J152842.04+385612.92,232.1751667,38.93692222,COMPACT_offset,0,,
3317,J152842.52+504820.61,232.1771667,50.805725,COMPACT,0,,
3318,J152844.60+193043.60,232.1858333,19.51211111,COMPACT,0,,
3319,J152845.61+461205.29,232.1900417,46.20146944,VISUAL NEEDED,1,COMPACT,
3320,J152904.05+570047.55,232.266875,57.01320833,COMPACT,0,,
3321,J152904.57+401050.35,232.2690417,40.18065278,COMPACT,0,,
3322,J152907.00+381351.09,232.2791667,38.23085833,COMPACT,0,,
3323,J152913.53+594635.96,232.306375,59.77665556,COMPACT,0,,
3324,J152949.16-372401.45,232.4548333,-37.40040278,COMPACT,0,,
3325,J153000.12+231620.11,232.5005,23.27225278,NON-DETECTION,0,,
3326,J153011.52-235546.48,232.548,-23.92957778,COMPACT,0,,
3327,J153021.72+312459.76,232.5905,31.4166,COMPACT,0,,
3328,J153027.87+335153.07,232.616125,33.86474167,NON-DETECTION,0,,
3329,J153031.00+554529.16,232.6291667,55.7581,COMPACT,0,,
3330,J153033.29+645244.21,232.6387083,64.87894722,COMPACT,0,,
3331,J153047.17+315847.77,232.6965417,31.97993611,COMPACT,0,,
3332,J153050.39-005848.56,232.7099583,-0.9801555556,COMPACT,0,,
3333,J153054.79+463904.02,232.7282917,46.65111667,COMPACT,0,,
3334,J153120.06+090650.44,232.8335833,9.114011111,COMPACT,0,,
3335,J153137.77+553941.87,232.907375,55.66163056,VISUAL NEEDED,1,COMPACT,
3336,J153200.16+144427.35,233.0006667,14.74093056,COMPACT,0,,
3337,J153208.24+070839.94,233.0343333,7.144427778,COMPACT,0,,
3338,J153223.06+493511.63,233.0960833,49.58656389,COMPACT,0,,
3339,J153239.51+274035.43,233.164625,27.67650833,COMPACT,0,,
3340,J153245.67-004426.12,233.1902917,-0.7405888889,COMPACT,0,,
3341,J153256.76+234859.46,233.2365,23.81651667,COMPACT,0,,
3342,J153258.22+330304.21,233.2425833,33.05116944,COMPACT,0,,
3343,J153330.71+242458.30,233.3779583,24.41619444,COMPACT,0,,
3344,J153344.75+312817.88,233.4364583,31.47163333,COMPACT,0,,
3345,J153356.62+492426.54,233.4859167,49.40737222,COMPACT,0,,
3346,J153412.24+223909.05,233.551,22.65251389,NON-DETECTION,0,,
3347,J153438.48+575706.12,233.6603333,57.9517,COMPACT,0,,
3348,J153442.69-084150.42,233.677875,-8.697338889,COMPACT,0,,
3349,J153446.13+530433.22,233.6922083,53.07589444,COMPACT,0,,
3350,J153500.80+532037.38,233.7533333,53.34371667,COMPACT,0,,
3351,J153514.39+685553.54,233.8099583,68.93153889,COMPACT,0,,
3352,J153517.09+174826.77,233.8212083,17.80743611,COMPACT,0,,
3353,J153546.65+463825.12,233.944375,46.64031111,COMPACT,0,,
3354,J153547.10+770709.67,233.94625,77.11935278,COMPACT,0,,
3355,J153549.12+445753.16,233.9546667,44.96476667,COMPACT,0,,
3356,J153549.35+501350.90,233.955625,50.23080556,COMPACT,0,,
3357,J153551.24+295357.97,233.9635,29.89943611,COMPACT,0,,
3358,J153556.93+481250.02,233.9872083,48.21389444,COMPACT,0,,
3359,J153602.52+443522.47,234.0105,44.589575,COMPACT,0,,
3360,J153604.28+440819.52,234.0178333,44.13875556,COMPACT,0,,
3361,J153632.63+452908.87,234.1359583,45.48579722,COMPACT_D,0,,
3362,J153632.85+095153.14,234.136875,9.864761111,COMPACT_D,0,,
3363,J153714.28+734954.92,234.3095,73.83192222,COMPACT,0,,
3364,J153725.13-021324.18,234.3547083,-2.223383333,COMPACT,0,,
3365,J153731.06+233614.44,234.3794167,23.60401111,COMPACT,0,,
3366,J153736.35+251326.57,234.4014583,25.22404722,COMPACT,0,,
3367,J153739.37+560201.93,234.4140417,56.03386944,NON-DETECTION,0,,
3368,J153800.16+203055.77,234.5006667,20.51549167,COMPACT,0,,
3369,J153805.56+773633.17,234.5231667,77.60921389,COMPACT_offset,0,,
3370,J153811.46+532953.86,234.54775,53.49829444,COMPACT,0,,
3371,J153825.45+175147.43,234.6060417,17.863175,COMPACT,0,,
3372,J153826.77+634111.21,234.6115417,63.68644722,COMPACT,0,,
3373,J153829.73+680023.48,234.623875,68.00652222,COMPACT,0,,
3374,J153834.62+595604.12,234.64425,59.93447778,COMPACT,0,,
3375,J153838.54+351125.80,234.6605833,35.1905,NON-DETECTION,0,,
3376,J153855.74+524106.09,234.73225,52.685025,COMPACT,0,,
3377,J153900.21-171935.63,234.750875,-17.32656389,COMPACT,0,,
3378,J153900.65+422448.36,234.7527083,42.41343333,COMPACT,0,,
3379,J153905.33+501230.11,234.7722083,50.20836389,COMPACT,0,,
3380,J153915.03+120327.88,234.812625,12.05774444,COMPACT,0,,
3381,J153924.08+132842.94,234.8503333,13.47859444,COMPACT,0,,
3382,J153925.29+280826.51,234.855375,28.14069722,COMPACT,0,,
3383,J153940.34+153518.40,234.9180833,15.58844444,COMPACT,0,,
3384,J153944.91+530134.25,234.937125,53.02618056,NON-DETECTION,0,,
3385,J153945.24+574118.77,234.9385,57.68854722,COMPACT,0,,
3386,J154000.95+390348.31,235.0039583,39.06341944,VISUAL NEEDED,1,COMPACT,
3387,J154033.50+132910.65,235.1395833,13.48629167,2-SIDE SEPARATED,0,,
3388,J154043.35-102557.81,235.180625,-10.432725,COMPACT,0,,
3389,J154047.91+013206.07,235.199625,1.535019444,COMPACT,0,,
3390,J154101.22+411428.44,235.2550833,41.24123333,1-SIDE SEPARATED,0,,
3391,J154111.09+353753.25,235.2962083,35.63145833,COMPACT,0,,
3392,J154111.40+401230.90,235.2975,40.20858333,COMPACT,0,,
3393,J154134.67-381055.33,235.3944583,-38.18203611,COMPACT,0,,
3394,J154150.10+141437.68,235.45875,14.2438,COMPACT,0,,
3395,J154203.82+482755.79,235.5159167,48.46549722,COMPACT,0,,
3396,J154215.74+655851.70,235.5655833,65.98102778,NON-DETECTION,0,,
3397,J154217.40+262145.00,235.5725,26.3625,COMPACT,0,,
3398,J154222.59-231741.16,235.594125,-23.29476667,COMPACT,0,,
3399,J154227.81-072943.15,235.615875,-7.495319444,VISUAL NEEDED,1,COMPACT,
3400,J154230.55-281345.70,235.6272917,-28.22936111,COMPACT,0,,
3401,J154246.71+334602.68,235.694625,33.76741111,COMPACT,0,,
3402,J154258.52-111236.39,235.7438333,-11.21010833,COMPACT,0,,
3403,J154303.82+454702.58,235.7659167,45.78405,COMPACT,0,,
3404,J154309.82+382950.38,235.7909167,38.49732778,NON-DETECTION,0,,
3405,J154326.82+495134.60,235.86175,49.85961111,COMPACT,0,,
3406,J154347.98+272521.71,235.9499167,27.42269722,COMPACT,0,,
3407,J154405.48-003040.56,236.0228333,-0.5112666667,COMPACT,0,,
3408,J154418.69+272452.77,236.077875,27.41465833,COMPACT,0,,
3409,J154418.70+045821.88,236.0779167,4.972744444,COMPACT,0,,
3410,J154419.65-064915.36,236.081875,-6.820933333,COMPACT,0,,
3411,J154424.16+423026.75,236.1006667,42.50743056,COMPACT_offset,0,,
3412,J154431.08+523856.91,236.1295,52.64914167,COMPACT,0,,
3413,J154443.83+571442.51,236.182625,57.24514167,COMPACT_offset,0,,
